topology,target,BC1,BC2,BC3,BC4,BC5,BC6,P2.csv0,P2.csv1,P2.csv2,P2.csv3,P2.csv4,P2.csv5,P2.csv6,P2.csv7,P2.csv8,P2.csv9,P2.csvmean,P2.csvstd,time,P1.csv0,P1.csv1,P1.csv2,P1.csv3,P1.csv4,P1.csv5,P1.csv6,P1.csv7,P1.csv8,P1.csv9,P1.csvmean,P1.csvstd,A2.csv0,A2.csv1,A2.csv2,A2.csv3,A2.csv4,A2.csv5,A2.csv6,A2.csv7,A2.csv8,A2.csv9,A2.csvmean,A2.csvstd,H2.csv0,H2.csv1,H2.csv2,H2.csv3,H2.csv4,H2.csv5,H2.csv6,H2.csv7,H2.csv8,H2.csv9,H2.csvmean,H2.csvstd,N_H2.csv0,N_H2.csv1,N_H2.csv2,N_H2.csv3,N_H2.csv4,N_H2.csv5,N_H2.csv6,N_H2.csv7,N_H2.csv8,N_H2.csv9,A1.csv0,A1.csv1,A1.csv2,A1.csv3,A1.csv4,A1.csv5,A1.csv6,A1.csv7,A1.csv8,A1.csv9,A1.csvmean,A1.csvstd,H1.csv0,H1.csv1,H1.csv2,H1.csv3,H1.csv4,H1.csv5,H1.csv6,H1.csv7,H1.csv8,H1.csv9,H1.csvmean,H1.csvstd,N_H1.csv0,N_H1.csv1,N_H1.csv2,N_H1.csv3,N_H1.csv4,N_H1.csv5,N_H1.csv6,N_H1.csv7,N_H1.csv8,N_H1.csv9
1,1,0,1,0,0,0,0,-24.88263889974492,-13.228735342110156,65.39464028379766,48.92452194388712,-58.79344717969766,-150.64900688064296,-302.81059472070314,-392.403151039375,-265.59766335730467,-129.8318649719883,-122.3877940163882,158.68141653194473,1.0,129.2616910473082,-22.297642594448824,127.97089374864804,125.63197415740936,-193.86308922849804,88.84204818758828,-7.02109005916797,-61.89945059931874,16.680317291548047,-30.06148665086797,17.324416530020034,3544.722011626676,-0.00702943281875,-0.0067958778796875,-0.0067932630328124,-0.0064195619484374,-0.0063558859121093,-0.0062729470210937,-0.00619980825625,-0.0058937588597656,-0.0056233944554687,-0.005617599809375,-0.0063001529993749,0.0013731854723544,-0.0304437637329101,-0.004003791809082,0.0448163604736328,-0.0029997634887695,0.001304817199707,0.0109321212768554,-0.0009976577758789,-0.0123516082763671,0.0113038253784179,-0.0442585754394531,-0.0026698036193847,0.1564161730371714,-6.282806396484375e-05,-0.0001214981079101,-8.85009765625e-05,-2.01416015625e-05,-0.0001192474365234,-4.5623779296875e-05,-9.124755859375e-05,-1.758575439453125e-05,-0.0001472091674804,-6.4849853515625e-06,-0.0016872604517578,-0.0016322005625,-0.0015152584035156,-0.0016770655003906,-0.0015528950410156,-0.0015933690421875,-0.0013874404027343,-0.0013611099996093,-0.0014712701535156,-0.001825249203125,-0.0015703118760351,0.0132064878133596,0.005309944152832,0.0103700256347656,0.0415871810913085,0.0277956390380859,0.0086932373046875,-0.0194600677490234,0.0398400497436523,-0.0270727157592773,-0.0369211196899414,-0.0527306365966796,-0.0002588462829589,0.3687681375189731,0.0009421920776367,0.0007612609863281,0.0007417297363281,0.0007255172729492,0.0007941818237304,0.0009504318237304,0.000551414489746,0.0011470031738281,0.000694465637207,0.0014820098876953
1,1,0,0,1,0,0,0,62.92460268528047,81.90193885967187,128.34981557302345,192.13079014109377,161.14499562647657,26.237849064603125,-57.29717167003125,8.794063403521093,2.860009166752344,-117.09278497073828,48.99541078796532,101.6733940897897,5.0,-161.7688814091078,-995.9965853751316,-1025.3893776059567,-838.8584404893496,-500.75590988014335,-1407.6324506985095,-2309.6699862270298,-2250.266332364902,-1900.8242608393216,-1239.9871902558768,-1263.1149415145328,4342.25707667684,0.0002236883570312,0.0002765359730468,0.0003528521704687,0.0002688745483593,0.0002282656859375,0.0001822805261718,0.0001417803089843,8.326698671875e-05,5.5566527734375e-05,0.0003183612347656,0.0002131472319218,0.001502898838717,-0.008885498046875,0.0042771530151367,-0.0316238784790039,-0.0087775039672851,0.0140796661376953,0.0049137115478515,0.0059614562988281,0.0289620208740234,0.0221223831176757,-0.0040503692626953,0.0026979141235351,0.15693505173044,,,,,,,,,,,0.0001438713664062,0.0001097434593749,0.0001593185384765,0.00012214326875,7.823886171874999e-05,0.0001292885183593,0.0001059835445312,0.0001236547179687,9.0154075390625e-05,0.0001785468802734,0.000124094323125,0.0010181216563179,-0.0029189682006835,-0.0276602172851562,-0.0356433868408203,-0.0020143508911132,-0.0038933563232421,0.0289457321166992,0.0389236450195312,0.0457259368896484,0.0656995773315429,-0.0149503707885742,0.0092214241027832,0.3746141722019558,,,,,,,,,,
0,1,0,0,1,0,0,0,-25.416935012176957,-64.64991886579648,-184.75288704340392,-300.0439997203789,-293.25075664824215,-202.0868378001012,-77.83146579648633,17.51906774957539,77.81258665003828,79.83791450124922,-97.2863231985723,171.8159419636446,14.0,-2.29405180955625,21.52449470523711,5.470239211880469,4.383357876241016,-31.19976999943047,-3.8752864821511737,31.468742181066016,-4.731369560508204,32.74558750661523,15.732221412971096,6.922416504236486,784.4464623944968,0.000263596590625,0.000436839428125,0.0001920037898437,0.0004410305015625,0.0002286241234375,0.0002678687132812,0.0004835952324218,0.0001801836531249,0.0006029713019531,7.8577504296875e-05,0.0003175290838671,0.0020084647313093,0.0141377258300781,-0.0134531021118164,-0.0088554000854492,-0.0174678802490234,0.005840950012207,0.0054353713989257,0.0210062789916992,-0.0081466674804687,-0.0272559356689453,0.0162617111206054,-0.0012496948242187,0.1463125601361436,,,,,,,,,,,9.2858978125e-05,0.0001025335138671,0.0001037947251953,0.0001249592755859,0.0001338359523437,0.0001313132488281,0.0001148538482421,0.0001376625792968,0.0001308758519531,0.0001546607724609,0.0001227348745898,0.0004479819820136,-0.0010318374633789,0.0082256317138671,-0.0133749771118164,0.0054085159301757,0.0035821914672851,-0.0029328536987304,-0.0017984771728515,9.33837890625e-05,0.0195170211791992,-0.0084358978271484,0.0009252700805664,0.1563742439186518,,,,,,,,,,
0,1,0,1,0,0,0,0,-18.29099673745586,77.29332689571171,74.1322486345168,147.23020514853516,185.21978332738672,156.229875730825,201.83991776273203,296.6021380283164,334.1169021561328,279.1352608185195,173.35086617652203,134.53393178843453,13.0,-8.59054378945,12.40973534867734,27.524419383991795,23.70001334038984,-8.117294014560937,-10.703390283238672,32.86164113603438,7.109388959448438,24.260933892210552,20.1824230941168,12.063732706761956,1831.9738631784296,0.0004315247707031,0.0001838044996093,0.0005949256558593,0.0001107777652343,0.0006251433261718,0.0001978701410156,0.0004584796320312,0.0001958612527343,0.0004983485613281,0.0002055760542968,0.0003502311658984,0.0019929132569664,0.0138883590698242,0.003729133605957,-0.0396251678466796,-0.0292536544799804,0.0018923568725585,0.0638590621948242,0.0027848815917968,-0.030584716796875,-0.0266055297851562,0.0071531677246093,-0.0032762107849121,0.1962876331792735,2.368927001953125e-05,-7.915496826171875e-05,-0.0001042938232421,-1.73187255859375e-05,-0.0001150894165039,-9.60540771484375e-05,-4.2724609375e-06,-0.0001022720336914,-5.512237548828125e-05,-7.930755615234375e-05,0.00018024080625,0.0001663974378906,0.0001901291328125,0.0001751598371093,0.000159930480664,0.0001610644277343,0.0001233939167968,0.0001499076748046,0.0001305948972656,0.000131721380664,0.0001568539991992,0.0011624507536172,-0.0272767639160156,0.0193728637695312,0.0006813812255859,0.0121479034423828,0.0308313751220703,-0.044174461364746,-0.0104012298583984,0.0223223876953125,0.0047453308105468,0.0084265518188476,0.0016675338745117,0.1742632258956997,0.0003123474121093,0.0014011001586914,0.0001876068115234,0.0010565567016601,0.0005574035644531,0.0014850616455078,0.0007862091064453,0.0007191848754882,0.0009066009521484,0.0005347824096679
1,1,0,0,0,0,0,1,,,,,,,,,,,,,6.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0017641830444335,0.0112672805786132,0.0261480331420898,-0.0154388427734375,-0.0367798233032226,0.0146869659423828,-0.0099162292480468,-0.0026299285888671,0.0226547622680664,-0.0042148971557617,0.000754150390625,0.1053481139171147,,,,,,,,,,,,,,,,,,,,,,,0.0389095306396484,0.0383264541625976,0.0053239440917968,-0.0129102706909179,-0.0380698776245117,-0.0160973358154296,0.0076738357543945,0.0081190109252929,-0.00407958984375,0.0268739700317382,0.0054069671630859,0.1922266228369935,,,,,,,,,,
1,1,0,0,0,1,0,0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0035601043701171,0.0248754119873046,-0.0013908386230468,0.0001205825805664,-0.0078232192993164,0.0053580474853515,-0.0102094268798828,0.0043427658081054,-0.006160659790039,-0.0107170867919921,0.0001955680847167,0.0533935203485216,-6.282806396484375e-05,-0.0001214981079101,-8.85009765625e-05,-2.01416015625e-05,-0.0001192474365234,-4.5623779296875e-05,-9.124755859375e-05,-1.758575439453125e-05,-0.0001472091674804,-6.4849853515625e-06,,,,,,,,,,,,,0.0152826309204101,0.0196854400634765,0.0099724960327148,0.0264321899414062,-0.0268660354614257,0.000543098449707,-0.0077677536010742,-0.0155329513549804,0.0023194503784179,-0.0044343185424804,0.0019634246826171,0.103876228037568,0.0009421920776367,0.0007612609863281,0.0007417297363281,0.0007255172729492,0.0007941818237304,0.0009504318237304,0.000551414489746,0.0011470031738281,0.000694465637207,0.0014820098876953
0,1,1,0,0,0,0,0,-308.907584949336,-241.9905821868633,-133.8418024700156,-0.6391028348800782,119.23591921889803,135.6332249452047,103.84326960923164,24.5051931712086,-107.72943039234454,-189.77619921998047,-59.966709510887696,162.93041029499557,11.0,8.578624698677343,5.353802464488672,22.643845514876173,16.006344228446874,-0.7142538355964849,34.88573133939844,-27.321950554827737,18.41013892785547,8.36018207871211,4.460780171962108,9.066324503399295,777.9509247819313,0.0015219675546875,0.0010999544597656,0.0014440106699218,0.0011832424417968,0.0013911474800781,0.0012137911804687,0.0013880371718749,0.0010851222886718,0.0012075462285156,0.0013804114984374,0.0012915230974218,0.0019822518295785,0.0022138595581054,-0.0131087112426757,-0.0195444869995117,0.0244103240966796,0.0493106842041015,-0.016314582824707,-0.0565613174438476,-0.0018032455444335,0.0379947280883789,-0.0014740753173828,0.0005123176574707,0.187917061052395,-0.0001517868041992,-3.5858154296875e-05,-2.826690673828125e-05,-2.471923828125e-05,-0.0001620864868164,5.53131103515625e-06,-9.220123291015626e-05,-7.694244384765626e-05,-1.811981201171875e-05,-7.709503173828125e-05,0.0004025168380859,0.0004041873214843,0.0004074119011718,0.0004053285691406,0.0003921337992187,0.0003697342457031,0.0003473071263671,0.0003664940001953,0.00035650014375,0.000331847815039,0.0003783461760156,0.0005420126010037,-0.0037718200683593,0.0143474960327148,0.0066060638427734,0.0094746398925781,-0.031529312133789,0.0182404327392578,0.0115522003173828,0.0021234893798828,-0.0319619369506835,0.0136671447753906,0.0008748397827148,0.1518345762208857,0.0016486358642578,0.0004583740234375,0.001192626953125,0.0006361770629882,0.0008345794677734,0.0005613708496093,0.000771141052246,0.0010400390625,0.0007508087158203,0.0015385818481445
1,1,1,0,0,0,0,0,-145.21077337146093,-165.88974505478907,-109.05812632988788,-35.82206276728945,32.471398479360936,11.331954144040235,-29.33033656846094,-79.2605515323457,-64.63301875846993,-0.1380699247722656,-58.553933168407504,74.7283816140411,27.0,-61.23017075630507,-103.0137550486457,148.5540183580789,193.48902534315977,64.09686053986992,157.92265899901253,236.4970632082953,287.9307860192676,172.4339280358332,207.6571459809024,130.43375606794686,2767.607742024954,-6.9380283203125e-05,2.4863344843750003e-05,6.814784375e-05,0.0002427001339843,0.0003120968621093,0.0003472848890625,0.0003347356171875,0.0002065474636718,0.0001915642025,0.0001822394802343,0.000184079955414,0.0011391071133481,-0.015070571899414,0.0059662246704101,0.009346694946289,-0.0247516632080078,0.0393507766723632,0.0041989135742187,-0.0322793579101562,0.0019086074829101,0.0076011657714843,-0.0015237426757812,-0.0005252952575683,0.074180132000386,2.78472900390625e-05,-0.0001614761352539,-0.000137596130371,2.544403076171875e-05,-0.0001143264770507,-3.5247802734375e-05,-6.378173828125e-05,1.201629638671875e-05,-0.0001451873779296,-2.90679931640625e-05,0.0001403728707031,4.963072929687501e-05,0.00011483084375,0.0001397958335937,-4.4072302734375e-05,0.0002211121863281,8.527521796875001e-05,9.7035488671875e-05,0.0001487336451171,0.0001298664296875,0.0001082580942382,0.0057833451498804,-0.0128169631958007,-0.013268699645996,0.0193902206420898,0.004211311340332,0.0262428283691406,0.0019950103759765,-0.0251526260375976,0.003719482421875,-0.041275405883789,0.0417213439941406,0.0004766502380371,0.1494461730984301,0.0010091400146484,0.0013323974609375,0.000368537902832,0.0007894897460937,0.000169448852539,0.0013472366333007,0.0006426239013671,0.0011147689819335,0.0003519821166992,0.0011791229248046
1,1,0,0,0,0,1,0,-95.48484438076952,-157.45943436089846,-180.5743275382422,-150.142888144375,2613.1453144020024,6690.077523903125,8986.92228233047,8591.236872139063,7717.920494052734,6951.802477856641,4096.744347025975,3933.63171152221,20.0,-7.43865965534805,204.5385439455617,140.41066139967108,40.69875700899219,-19.106918099690628,-33.21243044397305,-74.63418920572227,-67.52011777939336,-106.776127465775,-218.2575618453211,-14.129804214099837,3723.1365461287546,0.0005384170285156,2.3113283515625e-05,-0.0012049622089843,0.0004308648117187,9.4272884765625e-05,0.0002264082105468,0.0003554418570312,3.871774335937501e-05,0.0001204770425781,4.22468234375e-05,6.64997476484375e-05,0.0016988343937636,0.0098423767089843,-0.0013593673706054,0.0118560409545898,-0.0219546508789062,-0.0102058792114257,-0.0050603103637695,0.0041507339477539,-0.0178605651855468,0.0414380645751953,0.0028897094726562,0.0013736152648925,0.096664613185933,-8.106231689453125e-05,-6.53839111328125e-05,-2.025604248046875e-05,-0.0001668548583984,-6.103515625e-07,-8.525848388671876e-05,-0.0001107788085937,-1.041412353515625e-05,-5.535125732421875e-05,-0.0001011657714843,0.0002697785511718,0.0001172383753906,0.0001227026179687,0.0002479045113281,0.0001095297968749,0.0004177166859375,-0.0003741155515625,0.0003495498539062,0.000127622083789,0.0003736567671875,0.0001761583691992,0.0137933625839252,0.0148223114013671,0.0239603424072265,0.0009443283081054,-0.0327820587158203,-0.0206943893432617,-0.0168031692504882,0.0060568618774414,-0.0015491867065429,0.0299110031127929,0.0251625823974609,0.0029028625488281,0.1849581418369566,0.0002223968505859,0.0014477920532226,0.000600357055664,0.0012939834594726,0.0003720092773437,0.000724868774414,0.0010898208618164,0.0004249191284179,0.0014413452148437,0.0006169509887695
0,1,0,0,0,0,1,0,-143.17881183420272,92.26499008501524,244.3805211832664,1052.4468473085938,6458.106583536719,9988.43744350078,11027.237527476562,10352.04486998203,8498.874372389453,6006.421703295703,5357.703604692393,4442.007258095402,20.0,22.839109336105462,-5.042048468898048,12.948275256483983,-8.64169039627539,11.142404177581636,13.33762161509453,-21.32777268856641,4.489897343391404,31.056727861225,-0.5422007344269535,6.02603233017152,1738.770245053044,0.0002375609101562,0.0002604100066406,0.0004959354730468,0.00019832015,0.0006270744859375,0.0001085324410156,0.0004675477382812,0.0003242929140624,0.0004647392105468,0.000184243140625,0.0003368656470312,0.0020043397587297,0.001141242980957,0.0049773406982421,-0.0175300216674804,0.0033592224121093,0.0058074188232421,-0.0068958282470703,0.0214240264892578,0.0020946502685546,-0.0025871658325195,-0.008985595703125,0.0002805290222167,0.0690990340068421,-8.525848388671876e-05,-0.0001107788085937,-1.041412353515625e-05,-5.535125732421875e-05,-0.0001011657714843,-1.811981201171875e-05,-7.4005126953125e-05,-0.0001786041259765,7.71331787109375e-05,-0.000173225402832,0.0001178765093749,8.22771560546875e-05,0.0001418950146484,0.0001474660671875,-0.000258956953125,-0.0008554876316406,-0.00113286169375,-0.0008893019277343,-0.0005959413019531,-0.0003135228683593,-0.0003556557629296,0.0008645815410607,-0.0037454223632812,0.0084194183349609,-0.0066653060913085,0.0130204772949218,-0.0046699905395507,-0.0061489486694335,0.0030043792724609,-0.0008334732055664,0.0051337814331054,0.0049742889404296,0.0012489204406738,0.0665033470846007,0.000724868774414,0.0010898208618164,0.0004249191284179,0.0014413452148437,0.0006169509887695,0.0009982299804687,-0.0001161956787109,0.0011286926269531,0.0006029510498046,0.0013432312011718
