topology,target,BC1,BC2,BC3,BC4,BC5,BC6,P2.csv0,P2.csv1,P2.csvmean,P2.csvstd,time,P1.csv0,P1.csv1,P1.csvmean,P1.csvstd,A2.csv0,A2.csv1,A2.csvmean,A2.csvstd,H2.csv0,H2.csv1,H2.csvmean,H2.csvstd,N_H2.csv0,N_H2.csv1,A1.csv0,A1.csv1,A1.csvmean,A1.csvstd,H1.csv0,H1.csv1,H1.csvmean,H1.csvstd,N_H1.csv0,N_H1.csv1
1,2,0,0,0,0,1,0,3.312080412095375,-11.009419527131564,-3.8486695575180927,105.8050346095846,12.0,-31.109814546597534,23.25701988857328,-3.926397329012132,4255.08893901609,0.0003744997075656,0.0002054333689093,0.0002899665382375,0.0023876968509078,0.000261441040039,0.0001127746582031,0.000187107849121,0.0665479239821514,-6.897125244140625e-05,-6.4996337890625e-05,0.0002611052269296,0.0002428661770234,0.0002519857019765,0.0144292562639486,0.000658657836914,0.0029008728027343,0.0017797653198242,0.1882495224687781,0.0008770797729492,0.0007784561157226
1,2,0,0,1,0,0,0,44.755819465224256,-19.77269329794873,12.491563083637764,139.32897915003238,22.0,356.25688925814137,454.7223502166146,405.489619737378,4162.806278970149,8.4009602059375e-05,0.0003275225885812,0.0002057660953203,0.0026997380125864,-0.0001558761596679,6.15325927734375e-05,-4.7171783447265625e-05,0.063907056146652,,,0.0001901708279921,0.0002260006706015,0.0002080857492968,0.0010126964768149,0.0022996231079101,0.0009623260498046,0.0016309745788574,0.1970096630356494,,
1,2,1,0,0,0,0,0,52.25358916988772,0.1674612768695781,26.210525223378653,199.2589980021745,12.0,6.266458410886062,14.773334295661344,10.519896353273706,4289.018240158835,-0.0010301427214468,-0.000788360082275,-0.0009092514018609,0.0030750879257317,0.0004097396850585,-0.0004203048706054,-5.2825927734375e-06,0.0520825095699125,-6.897125244140625e-05,-6.4996337890625e-05,-0.0003689038123671,-0.0002566718124374,-0.0003127878124023,0.0058400154393568,0.0019245773315429,-0.0012961517333984,0.0003142127990722,0.1318727565322585,0.0008770797729492,0.0007784561157226
1,2,0,0,0,1,0,0,,,,,7.0,,,,,,,,,0.0003147186279296,-0.0003580322265625,-2.165679931640625e-05,0.0762820126225908,-6.99554443359375e-05,-6.200408935546876e-05,,,,,0.0045221038818359,-0.0022898376464843,0.0011161331176757,0.2291220556938314,0.0008707092285156,0.0007967712402343
1,2,0,0,0,0,0,1,,,,,22.0,,,,,,,,,-0.0016688735961914,0.0021647857666015,0.000247956085205,0.3560095795011156,,,,,,,-0.0014103317260742,-0.0002646865844726,-0.0008375091552734,0.4140091382597521,,
0,2,0,1,0,0,0,0,20.486922498956563,0.8708936666778437,10.678908082817204,175.58733932769928,15.0,10.0654482261775,11.471458842987266,10.768453534582385,2103.6994389728734,0.0003639255777656,0.0003574370021718,0.0003606812899687,0.0019710508838205,-0.000812400817871,0.0008021697998046,-5.115509033203125e-06,0.2565323053809312,-6.4996337890625e-05,-6.6485595703125e-05,4.73640139296875e-05,4.54561313046875e-05,4.641007261718749e-05,0.0003367467645685,0.001272671508789,-0.0005598434448242,0.0003564140319824,0.200773121750605,0.0007784561157226,0.0008790634155273
1,2,0,0,1,0,0,0,-27.15053225748319,-7.72339166340714,-17.436961960445156,155.0306405478028,12.0,-357.6800370722038,108.00299192914768,-124.838522571528,4187.479075294526,0.0001651794011656,0.0001957200137812,0.0001804497074734,0.002755215267893,0.0006154983520507,-0.000145083618164,0.0002352073669433,0.0731073148730546,,,0.0002827983056562,0.00023158278375,0.0002571905447031,0.0010638192129003,0.0026560241699218,0.0014319473266601,0.002043985748291,0.227277637914257,,
0,2,0,1,0,0,0,0,-47.29036713188871,75.71580704034291,14.212719954227104,283.4598327846022,5.0,9.847828038772937,9.08786227023361,9.467845154503271,2059.7118931216914,0.00038595593425,0.0003657411533281,0.000375848543789,0.0019707758816542,0.0011806747436523,0.001266746520996,0.0012237106323242,0.1808508603443917,-6.224365234375e-05,-6.99554443359375e-05,0.0001380969964687,0.0001434043740234,0.000140750685246,4.1491365045227485e-05,0.0001290283203125,0.0006632827758789,0.0003961555480957,0.1633305065964228,0.0008027877807617,0.0008707092285156
0,2,1,0,0,0,0,0,0.6619097787918281,32.34320910972603,16.50255944425892,210.12575763898417,12.0,8.070702502859657,7.904523924502188,7.9876132136809215,812.223140784025,0.0014288146810312,0.0013598937920625,0.0013943542365468,0.0019699931250628,-0.0005111358642578,-0.0015945587158203,-0.001052847290039,0.2747010983998209,-6.897125244140625e-05,-6.4996337890625e-05,-0.0002858397633593,-0.0005544526031015,-0.0004201461832304,0.0060212210955761,0.0012497589111328,0.001689663696289,0.0014697113037109,0.1947837715529649,0.0008770797729492,0.0007784561157226
0,2,0,0,0,1,0,0,,,,,0.0,,,,,,,,,-0.0002963150024414,0.001406623840332,0.0005551544189453,0.2665947724105034,-6.3958740234375e-05,-7.163238525390625e-05,,,,,0.001253596496582,-0.0004245010375976,0.0004145477294921,0.2030376914800455,0.0008265228271484,0.000853562927246
