topology,target,BC1,BC2,BC3,BC4,BC5,BC6,P2.csv0,P2.csv1,P2.csvmean,P2.csvstd,time,P1.csv0,P1.csv1,P1.csvmean,P1.csvstd,A2.csv0,A2.csv1,A2.csvmean,A2.csvstd,H2.csv0,H2.csv1,H2.csvmean,H2.csvstd,N_H2.csv0,N_H2.csv1,A1.csv0,A1.csv1,A1.csvmean,A1.csvstd,H1.csv0,H1.csv1,H1.csvmean,H1.csvstd,N_H1.csv0,N_H1.csv1
1,4,0,0,0,0,1,0,40.08675755330064,67.84437248180531,53.96556501755296,211.16791378005172,15.0,-12.81208758033478,44.03015701276228,15.609034716213747,4118.918204788946,2.923277003125e-05,6.7859954484375e-05,4.854636225781252e-05,0.0025573472390596,0.0005684112548828,-0.000815185546875,-0.000123387145996,0.0959369578422601,-6.4996337890625e-05,-6.6485595703125e-05,0.0001997598077499,0.0001062483769687,0.0001530040923593,0.0144416504795378,0.0006188217163085,0.0004312286376953,0.0005250251770019,0.2047364893287769,0.0007784561157226,0.0008790634155273
1,4,0,0,0,0,1,0,25.2556463987628,40.08675755330064,32.67120197603171,145.7147006027752,12.0,-44.49951321633477,-12.81208758033478,-28.655800398334776,4113.588428283743,0.0002635954623718,2.923277003125e-05,0.0001464141162015,0.0027026528932952,-5.303497314453125e-05,0.0005684112548828,0.0002576881408691,0.0985574627540994,-6.897125244140625e-05,-6.4996337890625e-05,0.00017119962675,0.0001997598077499,0.0001854797172499,0.0145544935400354,0.0012668426513671,0.0006188217163085,0.0009428321838378,0.2148278855971314,0.0008770797729492,0.0007784561157226
1,4,0,0,1,0,0,0,-13.574009279194984,-58.08408743251421,-35.8290483558546,225.56402937882888,22.0,-637.0606565896262,-405.4547866197425,-521.2577216046844,4457.449954908271,0.0004202346955718,-1.68034035125e-05,0.0002017156460296,0.0025429457551105,-0.0009142517089843,2.161865234375e-05,-0.0004463165283203,0.0886865925167882,,,0.0001346388418828,0.0001577132808593,0.000146176061371,0.0009994039097194,-0.000729963684082,0.0004293167114257,-0.0001503234863281,0.2021148418005359,,
1,4,1,0,0,0,0,0,-36.13469770032866,10.849661084065016,-12.642518308131825,200.06352827123152,12.0,43.31108937239421,-28.91588951081514,7.197599930789521,3418.6049852586725,0.0001704622716406,0.0001545389269156,0.0001625005992781,0.0020598441040914,-0.0002021224975585,0.000850242614746,0.0003240600585937,0.1177205147424781,-6.897125244140625e-05,-6.4996337890625e-05,0.0001406393113984,0.0001234614907265,0.0001320504010625,0.0053394235229907,0.0008498809814453,0.0016936706542968,0.001271775817871,0.2544564390485528,0.0008770797729492,0.0007784561157226
1,4,0,0,0,1,0,0,,,,,7.0,,,,,,,,,0.0005975143432617,-0.0007527709960937,-7.762832641601562e-05,0.1285268623240867,-6.99554443359375e-05,-6.200408935546876e-05,,,,,0.0016402679443359,-7.959442138671876e-05,0.0007803367614746,0.2724389544528052,0.0008707092285156,0.0007967712402343
1,4,0,0,0,0,0,1,,,,,22.0,,,,,,,,,-0.0013219314575195,-0.0025602935791015,-0.0019411125183105,0.4185348516358469,,,,,,,-0.0098972030639648,0.003121304321289,-0.0033879493713378,0.3905726734913495,,
0,4,0,1,0,0,0,0,-27.0104843825065,66.08156553264412,19.535540575068804,159.87822159752602,15.0,-13.510046550951127,-19.257556026950688,-16.38380128895091,3236.362939008261,0.0001919746116406,0.0002122538973593,0.0002021142545,0.002585009052766,-0.0007376846313476,0.0004751800537109,-0.0001312522888183,0.1514518044352034,-6.4996337890625e-05,-6.6485595703125e-05,0.0001229304009218,0.0001177914350546,0.0001203609179882,0.0096141716327166,0.0013488967895507,0.0006627471923828,0.0010058219909667,0.1754958845634808,0.0007784561157226,0.0008790634155273
1,4,0,0,1,0,0,0,-15.532364688118673,36.71872215427561,10.593178733078467,191.94424866950024,12.0,-351.2254439677747,-205.214694628414,-278.2200692980944,4626.963815901327,0.0004934182491062,-4.0285436134375e-05,0.0002265664064859,0.0027115998373499,0.0010087570190429,-0.0011018096923828,-4.652633666992188e-05,0.112705421686282,,,0.0001264533474843,0.0001389520631796,0.000132702705332,0.0010527193156432,0.0035028549194335,-0.0020059875488281,0.0007484336853027,0.2462547775293369,,
0,4,0,1,0,0,0,0,-1.124852993661969,15.650134442190735,7.262640724264382,153.5208341179741,5.0,2.109195883746421,67.51969484219374,34.81444536297008,3232.8808552539426,0.0001831816242187,0.0002797650925312,0.000231473358375,0.0026221774970208,0.0023643417358398,-0.0009234222412109,0.0007204597473144,0.1279432758420612,-6.224365234375e-05,-6.99554443359375e-05,1.3727951539062502e-05,6.597299567187501e-05,3.985047360546875e-05,0.0098162042283062,-0.0011885208129882,0.001686474609375,0.0002489768981933,0.1619889372832001,0.0008027877807617,0.0008707092285156
0,4,1,0,0,0,0,0,31.317160931121453,17.571617923084922,24.44438942710319,120.38022943430808,12.0,25.524947229792893,13.601476801098014,19.56321201544545,3018.64831849158,-0.0003817676348281,-0.0003198452589999,-0.000350806446914,0.0015416267128496,-0.0005448104858398,0.0016177871704101,0.0005364883422851,0.1819465544378666,-6.897125244140625e-05,-6.4996337890625e-05,-0.0003835880070781,-0.0003390192006562,-0.0003613036038671,0.0047757377636354,0.0008919143676757,-0.0004230834960937,0.000234415435791,0.189851189620787,0.0008770797729492,0.0007784561157226
0,4,0,0,0,1,0,0,,,,,0.0,,,,,,,,,0.000552879333496,-0.0008943161010742,-0.000170718383789,0.0477000455799576,-6.3958740234375e-05,-7.163238525390625e-05,,,,,0.0010476150512695,0.0005322525024414,0.0007899337768554,0.112818128167467,0.0008265228271484,0.000853562927246
0,4,0,1,0,0,0,0,44.53663865259713,-1.124852993661969,21.705892829467565,193.5421060377988,2.0,-38.18322666756872,2.109195883746421,-18.037015391911144,3169.278072125234,0.000237625046,0.0001831816242187,0.0002104033351093,0.0025072129316593,-0.0015718765258789,0.0023643417358398,0.0003962326049804,0.1272415201420085,-7.163238525390625e-05,-6.224365234375e-05,6.424430925e-05,1.3727951539062502e-05,3.898613039453127e-05,0.0099457817313718,0.0013523330688476,-0.0011885208129882,8.19061279296875e-05,0.1670226097183351,0.000853562927246,0.0008027877807617
