topology,target,BC1,BC2,BC3,BC4,BC5,BC6,P2.csv0,P2.csv1,P2.csvmean,P2.csvstd,time,P1.csv0,P1.csv1,P1.csvmean,P1.csvstd,A2.csv0,A2.csv1,A2.csvmean,A2.csvstd,H2.csv0,H2.csv1,H2.csvmean,H2.csvstd,N_H2.csv0,N_H2.csv1,A1.csv0,A1.csv1,A1.csvmean,A1.csvstd,H1.csv0,H1.csv1,H1.csvmean,H1.csvstd,N_H1.csv0,N_H1.csv1
1,3,0,0,0,0,1,0,-13.331624460589952,27.974763153394985,7.321569346402513,191.80837993517068,12.0,-8.902091115069952,7.143172538441469,-0.8794592883142464,4034.7645652610936,0.0001666425322656,0.0002702334470468,0.0002184379896562,0.0017283104784219,-0.0005906387329101,-0.0006869903564453,-0.0006388145446777,0.1246636128431229,-6.897125244140625e-05,-6.4996337890625e-05,0.0001249180137265,0.0001008241143124,0.0001128710640195,0.0139819530025365,0.0001308135986328,-0.0013916030883789,-0.000630394744873,0.2218256792837019,0.0008770797729492,0.0007784561157226
1,3,0,0,1,0,0,0,41.9669491748724,57.340962545525855,49.65395586019913,128.368345365586,22.0,-201.045987007092,-114.7279790241859,-157.88698301563895,4610.146483347543,0.0001462117440031,5.5498852203125e-05,0.0001008552981031,0.0017316364171781,0.0001521652221679,0.0006501586914062,0.0004011619567871,0.1032363491693497,,,0.0001677844962265,0.0001042691762812,0.0001360268362539,0.000833376821749,0.0015722366333007,0.0006802017211914,0.001126219177246,0.231630099137289,,
1,3,1,0,0,0,0,0,-9.00911394453311,23.038996694484453,7.014941374975673,153.12192642644462,12.0,46.41727446575978,12.825560444883202,29.621417455321485,3239.4452092067218,-0.0011665073142625,-0.0009481227946843,-0.0010573150544734,0.001173230418367,0.0001996688842773,-0.0006106063842773,-0.00020546875,0.0653508877033079,-6.897125244140625e-05,-6.4996337890625e-05,-0.0004423708337812,-0.0003515821889765,-0.0003969765113789,0.0063008015600998,0.0001537353515625,0.0007635101318359,0.0004586227416992,0.1336200402434285,0.0008770797729492,0.0007784561157226
1,3,0,0,0,1,0,0,,,,,7.0,,,,,,,,,0.0011302200317382,4.182891845703125e-05,0.0005860244750976,0.084607520019881,-6.99554443359375e-05,-6.200408935546876e-05,,,,,0.003360171508789,0.000923323059082,0.0021417472839355,0.1933483085673802,0.0008707092285156,0.0007967712402343
1,3,0,0,0,0,0,1,,,,,22.0,,,,,,,,,-0.0091138717651367,0.0057173095703125,-0.0016982810974121,0.3893662134131454,,,,,,,0.0037341903686523,-0.0008668792724609,0.0014336555480957,0.3071880359718162,,
0,3,0,1,0,0,0,0,9.328365833917704,-7.890048836930844,0.7191584984934325,210.073361133212,15.0,6.402269572324,5.117775884486171,5.760022728405085,1403.2126264966394,0.0003069244911875,0.0002943244034843,0.0003006244473359,0.0019780848330899,-0.0015691818237304,0.0009905029296875,-0.0002893394470214,0.1565492246399394,-6.4996337890625e-05,-6.6485595703125e-05,0.0001166554500546,0.000117744648664,0.0001172000493593,0.000869711586243,0.0009318359375,0.0004427551269531,0.0006872955322265,0.150861616106267,0.0007784561157226,0.0008790634155273
1,3,0,0,1,0,0,0,0.3551819862445937,68.80652245886306,34.580852222553816,249.61566475004915,12.0,233.8965526570004,-78.79476061706085,77.5508960199698,4497.641423607104,0.0002055807021656,0.0001506737183312,0.0001781272102484,0.0015281594257323,-0.0016063644409179,0.0007827972412109,-0.0004117835998535,0.072321796314341,,,0.0001093968537734,0.0001211540346484,0.0001152754442109,0.0008474031782344,-0.0021220993041992,0.0021573287963867,1.761474609375e-05,0.1645287049664927,,
0,3,0,1,0,0,0,0,12.423962653170673,29.481866103940924,20.9529143785558,296.56914206816174,5.0,4.545577543019483,5.922700862179751,5.234139202599619,1420.9981781127146,0.0002990006743593,0.0002953491677812,0.0002971749210703,0.0019797865735237,0.0023614181518554,-0.000795637512207,0.0007828903198242,0.1328007355373455,-6.224365234375e-05,-6.99554443359375e-05,0.0001184524588046,0.0001200678747656,0.0001192601667851,0.0008905210701738,-0.0001105148315429,0.0010066757202148,0.0004480804443359,0.1557551593247491,0.0008027877807617,0.0008707092285156
0,3,1,0,0,0,0,0,10.00045310443128,-16.192785514354703,-3.0961662049617127,194.8204152402776,12.0,-53.40294961624558,-38.35022767726391,-45.87658864675473,650.9866295767916,0.0004333824283593,0.0004399265862187,0.000436654507289,0.0019719523792579,-0.0010286560058593,-0.0009960662841796,-0.0010123611450195,0.4267655657368309,-6.897125244140625e-05,-6.4996337890625e-05,0.0002315175033671,0.0002049467688281,0.0002182321360976,0.0004163690755281,0.0013775329589843,0.0016465286254882,0.0015120307922363,0.2787581689396833,0.0008770797729492,0.0007784561157226
0,3,0,0,0,1,0,0,,,,,0.0,,,,,,,,,0.0001375305175781,-0.0003360382080078,-9.925384521484376e-05,0.14119459547022,-6.3958740234375e-05,-7.163238525390625e-05,,,,,0.0005444793701171,0.0007012557983398,0.0006228675842285,0.1388748674347567,0.0008265228271484,0.000853562927246
0,3,0,1,0,0,0,0,22.153058305162485,12.423962653170673,17.288510479166575,228.80461239109567,2.0,4.017646236080797,4.545577543019483,4.281611889550143,1413.588306144906,0.0003153815330312,0.0002990006743593,0.0003071911036953,0.0019788090427454,-0.0032732009887695,0.0023614181518554,-0.000455891418457,0.1940773370319617,-7.163238525390625e-05,-6.224365234375e-05,0.0001217562855156,0.0001184524588046,0.0001201043721601,0.0008835909710505,0.0025833038330078,-0.0001105148315429,0.0012363945007324,0.1737529909067218,0.000853562927246,0.0008027877807617
0,3,0,0,0,0,0,1,,,,,5.0,,,,,,,,,-0.0030903167724609,-0.0005462219238281,-0.0018182693481445,0.1713605855363982,,,,,,,0.0032371810913085,0.0011468307495117,0.0021920059204101,0.1977305667975381,,
1,3,1,0,0,0,0,0,13.126267947673954,-2.884642562682281,5.120812692495835,157.9730903854292,17.0,14.96076202538589,93.45863660024682,54.20969931281636,3105.836920835571,-0.0007292691266406,-0.0007143702261656,-0.0007218196764031,0.0012286960638144,0.0001352142333984,0.0002232940673828,0.0001792541503906,0.0703738888893601,-6.6485595703125e-05,-6.8499755859375e-05,-0.0003202413471796,-0.0002800294387265,-0.0003001353929531,0.0063008949869695,-0.0002218521118164,0.0017537078857421,0.0007659278869628,0.1384306235345196,0.0008790634155273,0.0008030654907226
0,3,0,1,0,0,0,0,27.31931443368236,45.474903565821,36.39710899975167,312.2009901050553,25.0,4.918933716330718,1.131256178665453,3.025094947498084,1390.442319898285,0.0002909217032031,0.0003134542069218,0.0003021879550624,0.0019797689393052,-0.0005390563964843,0.0006641723632812,6.25579833984375e-05,0.2050858293054285,-7.018585205078126e-05,-6.6796875e-05,0.0001143774104218,0.0001228359394218,0.0001186066749218,0.0008516213228093,0.0006559951782226,0.0017349502563476,0.0011954727172851,0.177832780925693,0.0008039321899414,0.0008683990478515
1,3,0,0,0,1,0,0,,,,,17.0,,,,,,,,,-0.0002244079589843,-9.89837646484375e-06,-0.0001171531677246,0.081128354174069,-6.6485595703125e-05,-6.8499755859375e-05,,,,,-0.0010645767211914,0.0007218643188476,-0.0001713562011718,0.1849061927810975,0.0008790634155273,0.0008030654907226
0,3,0,0,0,0,1,0,54.25624118244972,579.8595323642531,317.05788677335147,1481.2885397479158,15.0,11.839797414082392,7.683416063288172,9.761606738685284,1614.348209767484,0.0003212739635156,0.0003065725680937,0.0003139232658046,0.0019973045111889,-0.0011300979614257,-0.0032306549072265,-0.0021803764343261,0.3544104451321225,-6.4996337890625e-05,-6.6485595703125e-05,0.0001317407643984,0.0001457996310859,0.0001387701977421,0.0009807547740205,0.0013252395629882,-0.0063274261474609,-0.0025010932922363,0.4160470910061255,0.0007784561157226,0.0008790634155273
1,3,0,0,0,0,0,1,,,,,2.0,,,,,,,,,-0.0014181106567382,0.0012639770507812,-7.706680297851563e-05,0.1199606627821638,,,,,,,-0.0021714660644531,0.0028395217895507,0.0003340278625488,0.2238706657793058,,
1,3,1,0,0,0,0,0,-2.884642562682281,1.841992172031828,-0.5213251953252275,86.32626627986924,20.0,93.45863660024682,30.369695489278485,61.914166044762645,3206.132742440609,-0.0007143702261656,-0.0006571843134156,-0.0006857772697906,0.0012664228602368,0.0002232940673828,-0.0008254852294921,-0.0003010955810546,0.0689721929956976,-6.8499755859375e-05,-6.411285400390625e-05,-0.0002800294387265,-0.0002466202869765,-0.0002633248628515,0.0064305775505263,0.0017537078857421,-0.0003057800292968,0.0007239639282226,0.1398745520665395,0.0008030654907226,0.000850862121582
0,3,1,0,0,0,0,0,33.32130141683255,84.99670299303563,59.15900220493409,312.1964989936937,5.0,-75.18259830644651,-72.02415044967323,-73.60337437805987,635.1753720830138,0.0004549667643437,0.0004582870355625,0.0004566268999531,0.0019729642769586,0.000526155090332,-0.002304930114746,-0.000889387512207,0.3609900370995003,-6.224365234375e-05,-6.99554443359375e-05,0.0002081037293593,0.0002115754401015,0.0002098395847304,0.0004072145272811,0.0004954940795898,0.0020667816162109,0.0012811378479003,0.2413049764657727,0.0008027877807617,0.0008707092285156
0,3,0,0,0,0,0,1,,,,,22.0,,,,,,,,,0.0008054550170898,-0.0027899932861328,-0.0009922691345214,0.1862847883370088,,,,,,,-5.922393798828125e-05,0.0022023941040039,0.0010715850830078,0.1916537893425023,,
