topology,target,BC1,BC2,BC3,BC4,BC5,BC6,P2.csv0,P2.csv1,P2.csvmean,P2.csvstd,time,P1.csv0,P1.csv1,P1.csvmean,P1.csvstd,A2.csv0,A2.csv1,A2.csvmean,A2.csvstd,H2.csv0,H2.csv1,H2.csvmean,H2.csvstd,N_H2.csv0,N_H2.csv1,A1.csv0,A1.csv1,A1.csvmean,A1.csvstd,H1.csv0,H1.csv1,H1.csvmean,H1.csvstd,N_H1.csv0,N_H1.csv1
0,3,1,0,0,0,0,0,31.27728931260436,-33.275020065607656,-0.9988653765016496,236.94833894439,20.0,-35.5236721240894,-32.739888161894,-34.131780142991694,652.4023428117706,0.0004270134722187,0.0004143155201875,0.0004206644962031,0.0019704227848443,0.0008885055541992,0.0007830184936523,0.0008357620239257,0.270206508633427,-6.8499755859375e-05,-6.411285400390625e-05,0.0002020081830312,0.0001880570828359,0.0001950326329335,0.000403108518494,0.0005900619506835,-0.0001208984375,0.0002345817565917,0.194999996148375,0.0008030654907226,0.000850862121582
1,3,0,1,0,0,0,0,-11.17759044487611,54.18378868374263,21.50309911943326,165.33914006861096,22.0,-13.48382194312939,7.112502452384501,-3.185659745372452,3329.313832461341,-6.588223798125e-05,0.00021257059455,7.3344178284375e-05,0.0023805686934276,-0.0004360366821289,-0.0007226852416992,-0.000579360961914,0.087120657413163,-6.411285400390625e-05,-7.018585205078126e-05,0.0001076012429218,0.0001123125976328,0.0001099569202773,0.0142832433670604,0.0017705871582031,-0.0012308227539062,0.0002698822021484,0.1794870348667089,0.000850862121582,0.0008039321899414
1,3,0,0,0,1,0,0,,,,,25.0,,,,,,,,,0.0004515014648437,-0.0004643493652343,-6.4239501953125e-06,0.0586422660834528,-7.018585205078126e-05,-6.6796875e-05,,,,,0.0016588058471679,0.0001164413452148,0.0008876235961914,0.1366396000432348,0.0008039321899414,0.0008683990478515
1,3,0,0,0,0,0,1,,,,,17.0,,,,,,,,,0.0012743179321289,-0.0008730682373046,0.0002006248474121,0.1170246606458675,,,,,,,0.0035996795654296,-0.0023140502929687,0.0006428146362304,0.213007208004605,,
0,3,0,0,1,0,0,0,-146.81187629995816,-52.36064328467125,-99.58625979231468,203.9196082840025,0.0,-204.1796571771324,-155.90721731102786,-180.0434372440801,261.4750906600208,0.0004965714695468,0.0004164173922343,0.0004564944308906,0.001991177827714,-3.5552978515625e-06,0.0009251205444335,0.000460782623291,0.1438780869826779,,,0.000284554877164,0.0003274715228906,0.0003060132000273,0.0001872211252244,0.0003903610229492,0.0003676239013671,0.0003789924621582,0.1516256059397596,,
0,3,0,0,0,0,0,1,,,,,17.0,,,,,,,,,-0.0006145874023437,0.0004122360229492,-0.0001011756896972,0.3586820386730377,,,,,,,0.0021361633300781,0.0044340301513671,0.0032850967407226,0.3147773773571238,,
0,3,0,0,1,0,0,0,29.925036836179878,61.32923378945675,45.62713531281831,207.10523589529257,22.0,-38.51046150061936,-31.68820156401788,-35.099331532318615,258.6505686267498,0.0003305158734843,0.0003425684896718,0.0003365421815781,0.001991438197834,-0.000549168395996,0.0003223541259765,-0.0001134071350097,0.1669342035886747,,,0.0002618505996875,0.0002353547258984,0.0002486026627929,0.0001829185512884,0.0012397232055664,0.0006080795288085,0.0009239013671875,0.1618285108615044,,
1,3,0,1,0,0,0,0,20.25334468998672,-26.18387137288239,-2.965263341447834,173.43827041166867,10.0,-3.2961613161660464,15.098510495916484,5.901174589875213,3345.383873728034,0.0002771335097593,0.0001049244499843,0.0001910289798718,0.0016826217344842,-1.531219482421875e-05,0.0008104278564453,0.0003975578308105,0.0850317223023893,-6.200408935546876e-05,-6.897125244140625e-05,0.0001064854858984,0.0001180982140312,0.0001122918499648,0.0140437574795678,0.0016273223876953,0.0014985122680664,0.0015629173278808,0.1624793670412097,0.0007967712402343,0.0008770797729492
1,3,0,0,1,0,0,0,-11.617421589491371,3.1669290204597185,-4.2252462845158245,206.37727767861608,0.0,-58.18436930906481,0.5652030935828593,-28.809583107740966,4581.837470719193,0.0001372123794281,0.00021299014485,0.000175101262139,0.0016146680045279,0.00015146484375,-0.0004106658935546,-0.0001296005249023,0.0972201554029991,,,0.0001121321643984,0.0001177652949687,0.0001149487296835,0.0008311678430629,0.0002431610107421,0.0007842132568359,0.000513687133789,0.2191325339742485,,
1,3,0,1,0,0,0,0,-26.18387137288239,26.520677893666377,0.1684032603919897,161.76209364456295,12.0,15.098510495916484,-28.27683661325213,-6.58916305866782,3279.315818484107,0.0001049244499843,0.0003526817930125,0.0002288031214984,0.002191302145068,0.0008104278564453,-0.0012973663330078,-0.0002434692382812,0.0704986342989383,-6.897125244140625e-05,-6.4996337890625e-05,0.0001180982140312,0.0001103278525625,0.0001142130332968,0.0142000661112561,0.0014985122680664,7.37945556640625e-05,0.0007861534118652,0.13505338780649,0.0008770797729492,0.0007784561157226
1,3,0,0,1,0,0,0,29.362520386931045,-9.06448185579903,10.149019265566004,170.74238662096244,7.0,622.2667784036004,-507.68820462177865,57.28928689091088,4576.256813389813,0.0001431762517656,0.0002116543171968,0.0001774152844812,0.0015180508148878,0.0002276245117187,0.0003816101074218,0.0003046173095703,0.1156478399057077,,,0.000136865729039,0.0001238787566171,0.0001303722428281,0.0008412334144521,0.0020349227905273,0.0020031265258789,0.0020190246582031,0.2668036694313539,,
1,3,1,0,0,0,0,0,15.253043195935188,-9.00911394453311,3.121964625701044,197.0207049259022,10.0,11.475536523857876,46.41727446575978,28.946405494808825,3192.209429688049,-0.00126888024075,-0.0011665073142625,-0.0012176937775062,0.0011612041386726,0.0007864868164062,0.0001996688842773,0.0004930778503417,0.0727628975678605,-6.200408935546876e-05,-6.897125244140625e-05,-0.00053247592,-0.0004423708337812,-0.0004874233768906,0.0063437741807186,0.0019388000488281,0.0001537353515625,0.0010462677001953,0.1448582087049219,0.0007967712402343,0.0008770797729492
1,3,0,0,0,0,1,0,-281.70509843790626,-164.87898468168916,-223.29204155979767,203.17023778638688,25.0,-542.0689083550077,-340.2452663651953,-441.1570873601015,4227.913314740599,0.0002106233126906,0.0002815851940437,0.0002461042533671,0.001602417721197,0.002267349243164,-0.0017857452392578,0.0002408020019531,0.3843492893819278,-7.018585205078126e-05,-6.6796875e-05,0.0002095171511015,0.0001411747096406,0.000175345930371,0.0008204633218246,-0.0112373245239257,0.0030430862426757,-0.004097119140625,0.2634394133181564,0.0008039321899414,0.0008683990478515
0,3,0,0,0,0,1,0,8.46450182815625,11.45808896616528,9.961295397160766,169.84470016055843,5.0,11.30203650837803,12.12924761469144,11.715642061534735,1625.3105055054943,0.0003126934225937,0.0003092792227968,0.0003109863226953,0.0019997966415478,0.0015628173828125,-0.0015919403076171,-1.456146240234375e-05,0.1058148103071732,-6.224365234375e-05,-6.99554443359375e-05,0.0001367165438906,0.0001488618088515,0.000142789176371,0.0009779382138186,-0.0006203903198242,0.0019879013061523,0.000683755493164,0.1909522346545285,0.0008027877807617,0.0008707092285156
0,3,0,1,0,0,0,0,29.481866103940924,-18.73358117801101,5.374142462964943,255.72233700391436,7.0,5.922700862179751,4.478088286889906,5.200394574534825,1429.73467498305,0.0002953491677812,0.0003071441406406,0.0003012466542109,0.0019816768958471,-0.000795637512207,0.0010281021118164,0.0001162322998046,0.124715437754048,-6.99554443359375e-05,-6.200408935546876e-05,0.0001200678747656,0.000120279063664,0.0001201734692148,0.000886359513458,0.0010066757202148,0.0009127609252929,0.0009597183227539,0.1451327656692868,0.0008707092285156,0.0007967712402343
0,3,0,0,0,1,0,0,,,,,10.0,,,,,,,,,-0.0013485000610351,-0.0025310516357421,-0.0019397758483886,0.2403458996955275,-6.200408935546876e-05,-6.897125244140625e-05,,,,,0.0023996948242187,0.0017146026611328,0.0020571487426757,0.1910030005432371,0.0007967712402343,0.0008770797729492
0,3,0,1,0,0,0,0,-7.890048836930844,75.74750342919285,33.928727296131,245.44555318915576,17.0,5.117775884486171,8.621605723723377,6.869690804104774,1392.6744670838482,0.0002943244034843,0.0003058063352031,0.0003000653693437,0.0019796337925176,0.0009905029296875,-0.0027026626586914,-0.0008560798645019,0.1277185159035582,-6.6485595703125e-05,-6.8499755859375e-05,0.000117744648664,0.0001195370071484,0.0001186408279062,0.0008783458502785,0.0004427551269531,0.0029589035034179,0.0017008293151855,0.1352814415705379,0.0008790634155273,0.0008030654907226
